Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50,Feature_51,Feature_52,Feature_53,Feature_54,Feature_55,Feature_56,Feature_57,Feature_58,Feature_59,Feature_60,Feature_61,Feature_62,Feature_63,Feature_64,Feature_65,Feature_66,Feature_67,Feature_68,Feature_69,Feature_70,Feature_71,Feature_72,Feature_73,Feature_74,Feature_75,Feature_76,Feature_77,Feature_78,Feature_79,Feature_80,Feature_81,Feature_82,Feature_83,Feature_84,Feature_85,Feature_86,Feature_87,Feature_88,Feature_89,Feature_90,Feature_91,Feature_92,Feature_93,Feature_94,Feature_95,Feature_96,Feature_97,Feature_98,Feature_99,Feature_100,Feature_101,Feature_102,Feature_103,Feature_104,Feature_105,Feature_106,Feature_107,Feature_108,Feature_109,Feature_110,Feature_111,Feature_112,Feature_113,Feature_114
0.23353422,0.38141853,-0.10016179,0.4801052,-1.2808157,-0.17806636,-1.4228501,-4.0749645,0.0,0.0,0.0,-0.21839617,-0.052808598,0.040803477,-0.14103013,1.2521337,-0.029988673,0.00406483,0.0,0.0,0.0,0.0,0.0,0.0,0.017446214,0.018389747,0.0,-0.005872815,0.0,0.0,-0.041172635,0.0048281383,0.038316563,0.0,-0.006667915,0.0,0.0,0.0,0.0,0.65212953,-0.0047998857,0.0,0.0,-0.0788588,0.0,0.0,0.0,0.0,0.0,-0.126155,0.0,0.0030505068,-0.07079332,0.0,0.0,-0.0015747026,0.0068460386,0.0,-0.25273487,0.0,0.0,0.0,0.0,0.0,-0.7117737,0.0,0.0,0.05725558,0.0,0.0,0.0,0.0,-0.066885196,-0.023747806,0.0,-0.1261343,-0.018446155,0.0007536076,0.0,0.0,0.0,-0.007924734,0.0,-0.0043562055,-0.08155098,0.0,0.0,0.0,0.0,-0.10678889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012545593,-0.053371683,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.32198063,0.7732978,-0.14561546,0.39218426,-1.468562,-0.17030697,-1.3041117,-3.7562454,0.0,0.0,0.0,-0.16794306,-0.052808598,-0.14561974,0.013449753,-0.16424811,-0.022441447,0.00406483,0.0,0.0,0.0,0.0,0.0,0.0,0.023875793,0.027815768,0.0,-0.005872815,0.0,0.0,-0.041172635,0.0048281383,-0.060183547,0.0,-0.0039508604,0.0,0.0,0.0,0.0,-0.7480937,-0.0047998857,0.0,0.0,-0.09131215,0.0,0.0,0.0,0.0,0.0,-0.18453908,0.0,0.0038870948,-0.095383815,0.0,0.0,-0.0015747026,0.0068460386,0.0,-0.31474233,0.0,0.0,0.0,0.0,0.0,0.05534727,0.0,0.0,0.065868884,0.0,0.0,0.0,0.0,-0.06213631,-0.023747806,0.0,0.0007409797,-0.020482484,0.0007476655,0.0,0.0,0.0,-0.007924734,0.0,-0.006872995,-0.08155098,0.0,0.0,0.0,0.0,-0.13256337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012545593,-0.053371683,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.088884406,0.5300674,-0.13770191,-0.59614205,-0.9449678,-0.18817067,-1.1464096,-3.87943,0.0,0.0,0.0,-0.26679033,-0.052808598,0.04369581,0.021487016,-0.17556116,-0.06737697,0.00406483,0.0,0.0,0.0,0.0,0.0,0.0,0.02335905,0.037597366,0.0,-0.005872815,0.0,0.0,-0.041172635,0.0048281383,-0.06640941,0.0,-0.0039508604,0.0,0.0,0.0,0.0,-0.922989,-0.0047998857,0.0,0.0,-0.09165774,0.0,0.0,0.0,0.0,0.0,-0.21735972,0.0,0.007151426,-0.11158578,0.0,0.0,-0.0015747026,0.0068460386,0.0,-0.59395486,0.0,0.0,0.0,0.0,0.0,0.050169278,0.0,0.0,0.07112405,0.0,0.0,0.0,0.0,-0.12803535,-0.023747806,0.0,0.0011315952,-0.020482484,0.0011417975,0.0,0.0,0.0,-0.007924734,0.0,-0.0043562055,-0.08178452,0.0,0.0,0.0,0.0,-0.14603214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012545593,-0.053371683,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2116969,-0.5514566,-0.11923466,-0.176739,-1.2568474,0.09393831,-1.1177622,-1.0980799,0.0,0.0,0.0,0.5107552,-0.020478569,0.044018473,0.004757116,-0.27177018,-0.025369812,0.00378022,0.0,0.0,0.0,0.0,0.0,0.0,-0.10553005,-0.06603501,0.0,-0.0017294579,0.0,0.0,-0.020974742,0.0039763073,-0.035923027,0.0,-0.0038060732,0.0,0.0,0.0,0.0,-0.8792886,-0.028639423,0.0,0.0,-0.08471988,0.0,0.0,0.0,0.0,0.0,-0.20977183,0.0,0.0038870948,-0.07140892,0.0,0.0,0.58981204,0.0067749238,0.0,0.48437926,0.0,0.0,0.0,0.0,0.0,0.045397952,0.0,0.0,-0.8949595,0.0,0.0,0.0,0.0,-0.16331166,-0.023747806,0.0,0.000740366,0.0045108283,0.0007470463,0.0,0.0,0.0,-0.00304719,0.0,0.0132193845,-0.08152424,0.0,0.0,0.0,0.0,-0.1708659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0053491713,-0.022566263,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.3001472,0.7124389,-0.032613397,0.46566668,-1.455808,-0.17030697,-1.2807863,-3.8898177,0.0,0.0,0.0,-0.161802,-0.052808598,0.04024581,-0.088277504,-0.15747108,-0.022441447,0.00406483,0.0,0.0,0.0,0.0,0.0,0.0,0.029788628,0.020614238,0.0,-0.005872815,0.0,0.0,-0.041172635,0.0048281383,-0.07119272,0.0,-0.0039508604,0.0,0.0,0.0,0.0,-0.7289341,-0.0047998857,0.0,0.0,-0.09131215,0.0,0.0,0.0,0.0,0.0,-0.18453908,0.0,0.0038870948,-0.08569618,0.0,0.0,-0.0015747026,0.0068460386,0.0,-0.06278696,0.0,0.0,0.0,0.0,0.0,0.05534727,0.0,0.0,0.05806393,0.0,0.0,0.0,0.0,-0.068498656,-0.023747806,0.0,0.0007409797,-0.0043763304,0.0007476655,0.0,0.0,0.0,-0.007924734,0.0,-0.006872995,-0.08155098,0.0,0.0,0.0,0.0,-0.120010346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012545593,-0.041509613,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.35588747,-0.44896567,-0.023523193,0.51740706,1.5851694,0.41025916,0.7402899,3.0533664,0.0,0.0,0.0,0.5323057,-0.005996651,0.12423873,0.021487016,-0.083231464,-0.027193857,0.018631455,0.0,0.0,0.0,0.0,0.0,0.0,0.038135055,0.041853346,0.0,-0.0017294579,0.0,0.0,0.4360127,0.020581026,0.1107883,0.0,0.0068635847,0.0,0.0,0.0,0.0,0.63174874,-0.009214105,0.0,0.0,-0.02746859,0.0,0.0,0.0,0.0,0.0,-0.071507476,0.0,0.00579187,0.28722775,0.0,0.0,0.06673665,0.0068087764,0.0,0.14833817,0.0,0.0,0.0,0.0,0.0,0.08015035,0.0,0.0,0.0890661,0.0,0.0,0.0,0.0,-0.009215343,-0.005636527,0.0,0.0035591598,0.013880765,0.0035911836,0.0,0.0,0.0,-0.0012358547,0.0,0.010015618,0.445955,0.0,0.0,0.0,0.0,0.97152275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0024908173,-0.01084576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10175372,0.43343213,0.08219302,-0.54332805,-0.8434363,-0.20648466,-1.4705459,-3.6028774,0.0,0.0,0.0,-0.25114897,-0.052808598,-0.14367552,0.021487016,-0.16318619,-0.06737697,0.00406483,0.0,0.0,0.0,0.0,0.0,0.0,0.024766803,0.032581173,0.0,-0.005872815,0.0,0.0,-0.041172635,0.0048281383,0.037820682,0.0,-0.0039508604,0.0,0.0,0.0,0.0,0.5845391,-0.0047998857,0.0,0.0,-0.09165774,0.0,0.0,0.0,0.0,0.0,-0.18423271,0.0,0.007151426,-0.09414211,0.0,0.0,-0.0022251746,0.0068460386,0.0,-0.5112469,0.0,0.0,0.0,0.0,0.0,0.08982078,0.0,0.0,0.07937649,0.0,0.0,0.0,0.0,-0.075400785,-0.023747806,0.0,0.0011315952,-0.0071907453,0.0011417975,0.0,0.0,0.0,-0.007924734,0.0,-0.0043562055,-0.08178452,0.0,0.0,0.0,0.0,-0.14756721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012545593,-0.053371683,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.46062472,0.46886885,-0.017414182,0.5806365,-1.4643589,-0.21593758,-1.258675,-4.0786786,0.0,0.0,0.0,-0.21644267,-0.052808598,0.04251065,-0.14103013,-0.17556116,-0.053512402,0.00406483,0.0,0.0,0.0,0.0,0.0,0.0,0.02335905,0.023405943,0.0,-0.005872815,0.0,0.0,-0.041172635,0.0048281383,-0.065766,0.0,-0.0039508604,0.0,0.0,0.0,0.0,-0.8958218,-0.0047998857,0.0,0.0,-0.09137629,0.0,0.0,0.0,0.0,0.0,-0.18453908,0.0,0.0038870948,-0.08569618,0.0,0.0,-0.0015747026,0.0068460386,0.0,-0.501872,0.0,0.0,0.0,0.0,0.0,0.057431128,0.0,0.0,0.062192276,0.0,0.0,0.0,0.0,-0.06731244,-0.023747806,0.0,0.0011315952,-0.0043763304,0.0011417975,0.0,0.0,0.0,-0.007924734,0.0,-0.0043562055,-0.08155098,0.0,0.0,0.0,0.0,-0.13320127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012545593,-0.041509613,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.46062472,0.46886885,-0.017414182,0.5806365,-1.4643589,-0.21593758,-1.258675,-4.0786786,0.0,0.0,0.0,-0.21644267,-0.052808598,0.04251065,-0.14103013,-0.17556116,-0.053512402,0.00406483,0.0,0.0,0.0,0.0,0.0,0.0,0.02335905,0.023405943,0.0,-0.005872815,0.0,0.0,-0.041172635,0.0048281383,-0.065766,0.0,-0.0039508604,0.0,0.0,0.0,0.0,-0.8958218,-0.0047998857,0.0,0.0,-0.09137629,0.0,0.0,0.0,0.0,0.0,-0.18453908,0.0,0.0038870948,-0.08569618,0.0,0.0,-0.0015747026,0.0068460386,0.0,-0.501872,0.0,0.0,0.0,0.0,0.0,0.057431128,0.0,0.0,0.062192276,0.0,0.0,0.0,0.0,-0.06731244,-0.023747806,0.0,0.0011315952,-0.0043763304,0.0011417975,0.0,0.0,0.0,-0.007924734,0.0,-0.0043562055,-0.08155098,0.0,0.0,0.0,0.0,-0.13320127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012545593,-0.041509613,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0022939239,-0.28998566,0.04331822,-0.7956145,-0.7594212,-0.09699401,-1.5322914,-0.36495715,0.0,0.0,0.0,-0.20961331,-0.017239558,-0.1718376,0.021487016,-0.28342304,-0.06737697,0.004696978,0.0,0.0,0.0,0.0,0.0,0.0,0.024766803,0.027582014,0.0,-0.0017294579,0.0,0.0,-0.037845336,0.0048281383,-0.18796635,0.0,0.043919418,0.0,0.0,0.0,0.0,0.7097456,-0.028639423,0.0,0.0,-0.050610065,0.0,0.0,0.0,0.0,0.0,0.74492514,0.0,0.0049359635,-0.121677846,0.0,0.0,0.0007050894,0.015333235,0.0,-0.32920823,0.0,0.0,0.0,0.0,0.0,-0.8740953,0.0,0.0,0.11627334,0.0,0.0,0.0,0.0,-0.1606019,-0.009452521,0.0,0.0011315952,-0.0057592876,0.0011417975,0.0,0.0,0.0,-0.0017945988,0.0,0.034960635,-0.05026859,0.0,0.0,0.0,0.0,-0.24305472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012545593,-0.04456203,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.16305704,0.3383489,-0.0054612393,0.5766374,-1.38349,-0.23992096,-1.3836164,-3.8671913,0.0,0.0,0.0,-0.21225512,-0.052808598,0.03506403,-0.14103013,-0.15401693,-0.053512402,0.00406483,0.0,0.0,0.0,0.0,0.0,0.0,0.020961516,0.018389747,0.0,-0.005872815,0.0,0.0,-0.041172635,0.0048281383,0.037517086,0.0,-0.0039508604,0.0,0.0,0.0,0.0,0.45066947,-0.0047998857,0.0,0.0,-0.09137629,0.0,0.0,0.0,0.0,0.0,-0.1652698,0.0,0.0038870948,-0.074645706,0.0,0.0,-0.0015747026,0.0068460386,0.0,-0.33649254,0.0,0.0,0.0,0.0,0.0,0.09532276,0.0,0.0,0.06343563,0.0,0.0,0.0,0.0,-0.07961903,-0.023747806,0.0,0.0011315952,0.008915409,0.0011417975,0.0,0.0,0.0,-0.007924734,0.0,-0.0043562055,-0.08155098,0.0,0.0,0.0,0.0,-0.12947407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012545593,-0.041509613,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.30034083,-0.42123803,0.020325806,0.54838943,1.8041712,0.44762376,0.82294,3.365109,0.0,0.0,0.0,-0.16097812,-0.040449195,0.13774405,-0.14103013,-0.08716962,0.10985716,0.018631455,0.0,0.0,0.0,0.0,0.0,0.0,0.036951102,0.02766192,0.0,-0.0017294579,0.0,0.0,-0.0126252575,0.020581026,0.041189343,0.0,0.006663314,0.0,0.0,0.0,0.0,0.46885157,-0.009214105,0.0,0.0,-0.028630584,0.0,0.0,0.0,0.0,0.0,-0.09299862,0.0,-0.009112947,0.39307854,0.0,0.0,0.06514236,0.0068087764,0.0,-0.050051406,0.0,0.0,0.0,0.0,0.0,0.079776965,0.0,0.0,0.07516305,0.0,0.0,0.0,0.0,-0.00745358,-0.009082772,0.0,0.0035591598,0.010336698,0.0035911836,0.0,0.0,0.0,-0.0012358547,0.0,0.010015618,-0.02216531,0.0,0.0,0.0,0.0,-0.15004233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0037999882,-0.016187169,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.4461402,0.46843973,-0.0081980815,0.5717771,-1.5277177,-0.19110216,-1.2554028,-3.5504348,0.0,0.0,0.0,-0.1975357,0.083535776,0.04251065,0.009179737,-0.1648551,0.16737777,0.0036584132,0.0,0.0,0.0,0.0,0.0,0.0,0.022553468,0.02352892,0.0,-0.005872815,0.0,0.0,-0.041172635,0.0039763073,-0.06561069,0.0,-0.0039508604,0.0,0.0,0.0,0.0,-0.94016397,-0.0047998857,0.0,0.0,-0.09137629,0.0,0.0,0.0,0.0,0.0,-0.15715231,0.0,0.0038870948,-0.08569618,0.0,0.0,-0.0015747026,0.0042773746,0.0,-0.43427113,0.0,0.0,0.0,0.0,0.0,0.047766533,0.0,0.0,-0.77687055,0.0,0.0,0.0,0.0,-0.06845285,-0.023747806,0.0,0.000740366,-0.0068800338,0.0007470463,0.0,0.0,0.0,-0.007924734,0.0,-0.0043562055,-0.08155098,0.0,0.0,0.0,0.0,-0.12248858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012545593,-0.041509613,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.09330771,0.8123601,-0.0019530877,-0.98433304,-0.6040813,-0.0039732493,0.77226335,-1.4256754,0.0,0.0,0.0,0.8513392,-0.016898941,0.05251171,0.009720867,-0.33606935,-0.10527739,0.0054036584,0.0,0.0,0.0,0.0,0.0,0.0,-0.15347594,-0.21478306,0.0,-0.0017294579,0.0,0.0,-0.0126252575,0.00559904,-0.058477245,0.0,-0.0009828685,0.0,0.0,0.0,0.0,-1.3360684,-0.008356272,0.0,0.0,-0.08180065,0.0,0.0,0.0,0.0,0.0,-0.28141257,0.0,0.013853342,-0.10411366,0.0,0.0,0.013892652,0.015333235,0.0,-0.60752195,0.0,0.0,0.0,0.0,0.0,0.090177946,0.0,0.0,0.1146252,0.0,0.0,0.0,0.0,-0.07058595,-0.023747806,0.0,0.0011315952,0.012855989,0.0011417975,0.0,0.0,0.0,-0.0012358547,0.0,0.0049690492,-0.07578312,0.0,0.0,0.0,0.0,-0.19712469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0037999882,-0.021420147,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.008214268,-0.4865941,0.06890084,-0.64486873,-0.9655431,0.05406287,-1.4461434,0.108612865,0.0,0.0,0.0,0.46608964,-0.018356055,0.04112614,0.007884685,-0.29704157,-0.03169065,0.004696978,0.0,0.0,0.0,0.0,0.0,0.0,0.027391095,0.011012396,0.0,-0.0017294579,0.0,0.0,-0.037845336,0.0048281383,-0.23516661,0.0,0.006466797,0.0,0.0,0.0,0.0,0.10061211,0.120656624,0.0,0.0,-0.0557051,0.0,0.0,0.0,0.0,0.0,-0.2718323,0.0,0.0038870948,-0.11224502,0.0,0.0,0.003257092,0.00802239,0.0,-0.09572579,0.0,0.0,0.0,0.0,0.0,0.09468365,0.0,0.0,0.13457923,0.0,0.0,0.0,0.0,-0.17511085,-0.023747806,0.0,0.0015401571,-0.19877577,-0.39670697,0.0,0.0,0.0,-0.00091392326,0.0,0.013558472,0.49551752,0.0,0.0,0.0,0.0,-0.21832214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012545593,-0.02059633,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.43785533,0.66829973,-0.029293083,0.47386292,-1.5132415,-0.1658791,-1.117583,-3.5392618,0.0,0.0,0.0,-0.15145251,-0.052808598,0.04024581,-0.04502507,-0.14883687,-0.022441447,0.0036584132,0.0,0.0,0.0,0.0,0.0,0.0,0.029788628,0.018154297,0.0,-0.005872815,0.0,0.0,-0.041172635,0.0039763073,-0.07226952,0.0,-0.0039508604,0.0,0.0,0.0,0.0,-0.716101,-0.0047998857,0.0,0.0,-0.09137629,0.0,0.0,0.0,0.0,0.0,-0.18453908,0.0,0.0038870948,-0.08569618,0.0,0.0,-0.0015747026,0.0042773746,0.0,0.73908454,0.0,0.0,0.0,0.0,0.0,0.052837662,0.0,0.0,-0.6783603,0.0,0.0,0.0,0.0,-0.069639064,-0.023747806,0.0,0.000740366,-0.0068800338,0.0007470463,0.0,0.0,0.0,-0.007924734,0.0,-0.0043562055,-0.08155098,0.0,0.0,0.0,0.0,-0.119101584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012545593,-0.041509613,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14017376,0.8141056,0.19474876,-0.06604423,-0.8082601,-0.21706729,-1.0140356,-2.0364525,0.0,0.0,0.0,-0.21598835,-0.052808598,-0.15285471,0.009179737,-0.1887064,-0.06296819,0.0036584132,0.0,0.0,0.0,0.0,0.0,0.0,0.024766803,0.02352892,0.0,-0.005872815,0.0,0.0,-0.041172635,0.004331479,0.089390375,0.0,-0.0039508604,0.0,0.0,0.0,0.0,-0.6960978,-0.008356272,0.0,0.0,-0.09165774,0.0,0.0,0.0,0.0,0.0,-0.20350198,0.0,0.0038870948,-0.08656675,0.0,0.0,-0.0015747026,0.0067749238,0.0,-0.6240174,0.0,0.0,0.0,0.0,0.0,0.06982711,0.0,0.0,-0.8614403,0.0,0.0,0.0,0.0,-0.13030985,-0.023747806,0.0,0.000740366,-0.0205518,0.0007470463,0.0,0.0,0.0,-0.007924734,0.0,-0.0043562055,-0.08178452,0.0,0.0,0.0,0.0,-0.17711902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012545593,-0.053371683,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.16305704,0.3383489,-0.0054612393,0.5766374,-1.3513689,-0.31889847,-1.3836164,-3.922926,0.0,0.0,0.0,-0.21225512,-0.052808598,0.03506403,-0.14103013,-0.13549642,-0.053512402,0.00406483,0.0,0.0,0.0,0.0,0.0,0.0,0.020961516,0.018389747,0.0,-0.005872815,0.0,0.0,-0.041172635,0.0048281383,0.037517086,0.0,0.00093608163,0.0,0.0,0.0,0.0,1.1201599,-0.0047998857,0.0,0.0,-0.0804767,0.0,0.0,0.0,0.0,0.0,-0.11367324,0.0,0.0038870948,-0.074645706,0.0,0.0,-0.0015747026,0.0068460386,0.0,-0.32201374,0.0,0.0,0.0,0.0,0.0,0.09532276,0.0,0.0,0.06343563,0.0,0.0,0.0,0.0,-0.07961903,-0.009676937,0.0,0.0011315952,0.008915409,0.0011417975,0.0,0.0,0.0,-0.007924734,0.0,-0.0043562055,-0.07734956,0.0,0.0,0.0,0.0,-0.11141434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012545593,-0.041509613,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14193912,0.75500125,0.17764153,-0.04495639,-0.81163234,-0.21706729,-0.63658637,-2.1499023,0.0,0.0,0.0,-0.21598835,-0.052808598,-0.15285471,0.009179737,-0.19018771,-0.06296819,0.0036584132,0.0,0.0,0.0,0.0,0.0,0.0,0.024766803,0.02352892,0.0,-0.005872815,0.0,0.0,-0.028748596,0.004331479,0.09538321,0.0,-0.0039508604,0.0,0.0,0.0,0.0,-0.84848976,-0.008356272,0.0,0.0,-0.09165774,0.0,0.0,0.0,0.0,0.0,-0.20350198,0.0,0.0038870948,-0.08656675,0.0,0.0,0.004882751,0.0067749238,0.0,-0.5809324,0.0,0.0,0.0,0.0,0.0,-0.057384428,0.0,0.0,-0.8541503,0.0,0.0,0.0,0.0,-0.12912363,-0.023747806,0.0,0.000740366,-0.0205518,0.0007470463,0.0,0.0,0.0,-0.007924734,0.0,-0.0043562055,-0.08178452,0.0,0.0,0.0,0.0,-0.18382543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.546574,-0.048052788,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0019190796,-0.4313869,-0.16996007,-0.24254268,1.3818094,0.25641653,1.4927166,3.1277819,0.0,0.0,0.0,-0.08014668,-0.0048801526,-0.47232696,0.013449753,-0.08875573,-0.07489334,0.016313199,0.0,0.0,0.0,0.0,0.0,0.0,0.04726839,0.032071747,0.0,-0.0017294579,0.0,0.0,-0.0126252575,0.020581026,-0.14742793,0.0,-0.12064666,0.0,0.0,0.0,0.0,0.28253955,0.03881863,0.0,0.0,-0.029106714,0.0,0.0,0.0,0.0,0.0,0.27921245,0.0,0.042703293,0.4532272,0.0,0.0,0.031842034,0.0068087764,0.0,0.6369675,0.0,0.0,0.0,0.0,0.0,0.061875675,0.0,0.0,0.08481681,0.0,0.0,0.0,0.0,0.025636077,-0.005447686,0.0,0.0035591598,0.0059031807,0.0035911836,0.0,0.0,0.0,-0.00091392326,0.0,0.003543269,-0.023478827,0.0,0.0,0.0,0.0,-0.18833978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0037999882,-0.019411292,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.28389528,0.601091,-0.15092625,0.4306826,-1.3801341,-0.17030697,-1.2745731,-3.8354251,0.0,0.0,0.0,-0.17939684,-0.052808598,-0.14561974,0.013449753,-0.14851566,-0.022441447,0.00406483,0.0,0.0,0.0,0.0,0.0,0.0,0.029788628,0.029391255,0.0,-0.005872815,0.0,0.0,-0.041172635,0.0048281383,-0.04455117,0.0,-0.0039508604,0.0,0.0,0.0,0.0,-0.77953637,-0.003173405,0.0,0.0,-0.09131215,0.0,0.0,0.0,0.0,0.0,-0.18453908,0.0,0.0038870948,-0.09045497,0.0,0.0,-0.0015747026,0.0068460386,0.0,-0.098458864,0.0,0.0,0.0,0.0,0.0,0.05534727,0.0,0.0,0.06331238,0.0,0.0,0.0,0.0,0.20585203,-0.023747806,0.0,0.0007409797,-0.020482484,0.0007476655,0.0,0.0,0.0,-0.007924734,0.0,-0.006872995,-0.08155098,0.0,0.0,0.0,0.0,-0.12689526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012545593,-0.053371683,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02509813,-0.5222987,0.058913805,-0.80146104,-1.0228173,-0.15929261,-1.6001157,0.5300011,0.0,0.0,0.0,-0.147769,-0.052808598,-0.14470625,0.004859897,-0.2829992,-0.03609943,0.004290561,0.0,0.0,0.0,0.0,0.0,0.0,0.023215653,0.008223496,0.0,-0.0017294579,0.0,0.0,-0.037845336,0.0039763073,-0.21957552,0.0,0.0051639057,0.0,0.0,0.0,0.0,-0.34037638,-0.028639423,0.0,0.0,-0.060093902,0.0,0.0,0.0,0.0,0.0,-0.29493088,0.0,0.0076789963,-0.1311204,0.0,0.0,0.0007050894,0.0067749238,0.0,0.75176,0.0,0.0,0.0,0.0,0.0,-0.6164825,0.0,0.0,-1.5506691,0.0,0.0,0.0,0.0,-0.17537877,-0.023747806,0.0,0.0015200636,-0.018515471,0.0015337633,0.0,0.0,0.0,-0.00304719,0.0,0.0132193845,-0.026452417,0.0,0.0,0.0,0.0,-0.21503948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012545593,-0.04456203,0.0,0.0,0.0,0.0,0.0,0.0,0.0
